id,date,rmssd,nremhr,resting_hr,spo2,full_sleep_breathing_rate,minutesToFallAsleep,minutesAsleep,minutesAwake,sleep_efficiency,sleep_points_percentage,steps,sedentary_minutes
synthetic_000,day_14,53.973410394817016,64.75159521798264,65.75189790592728,96.36272894603538,16.81115673381262,22.853926105021625,361.4593979481556,12.079735823271655,0.830662709705427,0.8542538165748629,8539.897657937612,508.22066290092766
synthetic_000,day_15,30.395406749568217,72.20627681127169,76.80572218728636,95.99045266372727,14.784129858401245,32.79042043204839,471.9138681786852,30.898305866687252,0.7958567871449395,0.7141827155437628,8926.124299146988,431.88927309802904
synthetic_000,day_16,44.041276733925,70.98904645668404,67.00723730399706,96.64921906897483,12.783748122527204,20.70911887866983,394.69942358446195,28.472447534572435,0.8090475577324703,0.6914966926410168,6187.461808234956,489.8608535667833
synthetic_000,day_17,41.58573228428887,61.530789983447555,64.49768929641482,96.93627429459703,15.889693168169142,31.798050953652726,397.11869087081305,40.33440643947114,0.8434837872846188,0.7280976240537215,7365.190198321808,426.3204402664302
synthetic_000,day_18,42.06459859655653,65.09277880080997,81.5685720877901,97.63554372337869,14.220062623093847,18.799799201717367,420.1835001496944,30.812517214582055,0.7780369711552637,0.7354641158932267,8336.225075169321,439.5429155117062
synthetic_000,day_19,24.162368105624296,63.13830754739091,60.0892413914292,95.71051649246048,14.191721709963325,20.34476566009032,458.71777333437484,19.14847407158329,0.7633226516792823,0.6741204396933014,11600.780870357645,463.05014744478376
synthetic_000,day_20,64.5812176974568,58.09380400598874,64.2542341218584,96.40731247510575,17.318391817051143,13.204009466684877,358.9867252478843,14.412809202560627,0.8389451789500084,0.8312272371949928,8550.715002746621,599.1548850114002
synthetic_000,day_21,39.43529039173621,62.61969970007067,67.85674720034412,95.68980625929814,15.809800870818597,29.200592636669406,395.43738564964156,26.814894142906535,0.8589805376305372,0.8014365554586149,7863.815694346868,423.67036338944047
synthetic_000,day_22,40.562387556225616,74.41747869476842,75.90385727743804,96.44274527639855,14.32828599213071,12.199574318243432,410.4870042225021,19.245399602846128,0.9107662189015571,0.7952060526309704,8632.394194811606,516.0833139114184
synthetic_000,day_23,32.45723486821771,61.5940131128657,68.0460310887257,96.17604147303834,14.893349220800165,20.270959949583087,340.7001890198778,40.482978871859544,0.8386102023367696,0.7874929827178435,10416.82162009439,523.6192193851646
synthetic_000,day_24,43.70863226103033,62.09206424350899,55.92339716771508,96.39646442132464,17.31677490076145,8.827974854781674,307.8172908615936,25.48799597759818,0.8944004719320233,0.7538168412520682,7657.752246214782,508.4350871003388
synthetic_000,day_25,46.00192227943519,72.61319517716517,73.52819919645275,96.485337377497,17.33667607516578,24.610811364017167,368.36768807068756,24.23092042527021,0.8926084800869668,0.756053640123241,7887.918537253276,569.821827499504
synthetic_000,day_26,47.599483082874826,62.998381862589646,73.4912104233905,96.73476322533836,17.428730032940592,26.945063623219934,382.58667556683446,41.28335593329573,0.7726070584644518,0.7721268847677967,5658.523122036038,434.4116253908921
synthetic_000,day_27,35.74923691490356,58.88305031791345,66.66042041984414,95.16081991484845,14.438586310888534,23.594941866520728,389.75243480419454,48.00166387970289,0.9089746730524487,0.8194269099263815,3643.814953230127,533.6240412123137
synthetic_000,day_28,54.27035779674319,53.635445766091735,62.91710731143995,96.60679309258803,13.3460413644197,32.906458478538845,422.6582976600559,29.466139611556358,0.8696269018821468,0.836074485879709,6740.437477967477,521.4047675953332
synthetic_000,day_29,43.215887485123105,65.30335334652408,61.28365627415029,96.01604509016107,15.0609276048216,24.166017008938738,443.03417609749397,42.29935693594205,0.9012002835926286,0.702716081132182,7543.119814131467,511.5147500249607
synthetic_000,day_30,42.959129878183084,68.17356310254205,66.53228419595054,97.19723650670294,16.272107422844265,27.83342662923127,469.74185040520445,18.961670671906703,0.8789148963133185,0.9397493238948966,7398.845028747828,453.86542545807197
synthetic_000,day_31,42.2037238982778,70.49939057441809,56.85017061623303,95.13275026306843,13.322421119221806,14.745775773907384,330.342736816185,49.19975344932118,0.8731909015479635,0.8135067558675647,8265.429591498105,473.7834774167979
synthetic_000,day_32,37.56647207442685,66.2485660086985,70.6754496199142,96.24466118000029,16.156114346215457,22.932557087031324,353.97299314315086,0.0,0.8777123065271872,0.7274864784697789,7444.835523810082,501.76066074217533
synthetic_000,day_33,45.51001838939044,62.62244319053855,65.7584748586178,96.7976832679726,12.852282198499443,10.727087469512687,418.3546723651238,39.10607497347499,0.7770998013749728,0.6134604784812894,6547.260076427389,477.27798261957724
synthetic_000,day_34,50.05442031721988,70.5900678114539,66.04890025422975,97.21693674600887,15.35450663388536,14.399680303491078,440.46098448795516,24.869364182124013,0.8214890536371771,0.6731760509911195,6169.495131986133,509.59764056937604
synthetic_000,day_35,30.283228220517216,65.91577449141504,60.22046422764137,96.5138257051239,15.086650662939158,6.451619487330532,396.1629609758684,38.8878586295227,0.8976239208255381,0.7344635569740595,6807.1156396343085,592.8091094692862
synthetic_000,day_36,39.82672561604229,65.59494716152786,68.63525898615964,97.19059735877588,14.832611262727175,9.28400355934492,367.6935320472579,20.111837444547895,0.904570192075713,0.7536094348238629,9774.402468945986,522.169697982479
synthetic_000,day_37,56.94878082454393,74.33653979538421,66.88001467338326,96.26222050900701,16.535442832724094,14.333577831971997,425.81871302614434,26.849480100830235,0.8678625898780267,0.7750032075139007,8333.170849330303,517.8470944538791
synthetic_000,day_38,32.40160743961667,61.65826072541878,64.704578342694,97.68385296429696,16.57114668765319,13.402137163377757,377.1488762608693,8.06622515388915,0.8685944938696617,0.7483181303261479,7256.2811602345355,385.52875517382523
synthetic_000,day_39,49.8514926054084,58.24194601940343,66.50176223676019,98.21220701563001,15.51165033491476,32.564582146960156,417.8966544754608,36.512774852977365,0.8557850801557743,0.8174680035437565,7665.926318799862,480.25476844272646
synthetic_000,day_40,34.52838283004739,67.2795633316826,72.97544988926204,96.42729316014314,14.9004561634976,24.730590728580346,403.66732525227735,18.49938634967583,0.8357754184697932,0.8423019056532312,4471.605117119485,522.3014239953387
synthetic_000,day_41,52.25157818204481,68.42756205997388,62.14684646287784,94.93206526952063,11.686520038354448,16.750902030649698,397.0593337740997,2.898559949314482,0.972229821859484,0.807255505873126,6760.905953817626,417.1048736091441
synthetic_000,day_42,42.136500127659446,63.5211338910102,71.20856459272706,96.40978421534219,16.045945865494026,15.5918878362647,429.08683687885775,8.434684929082096,0.8960998416676412,0.8908391932043501,6021.866933334164,482.54598934319614
synthetic_000,day_43,52.57125148006599,61.738958590654526,75.19400132021084,96.2392566877977,15.553829231751665,33.61661026747001,374.9758022702631,45.742103060579126,0.8331205473749053,0.7109350601559236,6960.720494255669,488.3364140384442
synthetic_000,day_44,37.03050980259159,69.69070045378326,52.09816603318375,95.50481541427001,13.220192862283508,14.489030363199156,428.57698652457105,8.372856020816503,0.863592366302561,0.7642677430891879,7312.05644460028,533.6206040769177
synthetic_000,day_45,46.995477470725945,67.26496700204287,68.77395548852319,96.57929478855436,15.599656244734822,37.379452515959315,404.1162336436431,31.157868572440883,0.8468543626944883,0.7553177815872503,6411.786424063427,443.6872640250127
synthetic_000,day_46,40.775237290316966,65.62311279260402,66.77058021389955,95.52163981240957,16.324176120588387,27.014167472518356,369.1931216757321,12.510744798564382,0.843226655876013,0.7311094767441408,8755.306326200347,450.22946230796754
synthetic_000,day_47,43.436966840128584,59.453163217676675,67.60278821961124,94.97021004614712,16.847377963779035,31.082465974586228,418.0025719982897,9.887847062511508,0.8385832045319657,0.8022554105194059,3430.2765302669322,495.0766725656086
synthetic_001,day_0,44.25942119556665,71.4551358096516,58.7154204251257,96.43681232275428,17.360503004369917,6.159536399420514,495.89631055838487,12.593292931700443,0.8009576629788712,0.7678642225294855,7038.1077066777025,442.69976938485667
synthetic_001,day_1,46.4991174722937,60.51186063037523,73.69634960201255,95.73551339575918,14.411006043671502,23.702662471290903,448.50850083861087,28.90187139086858,0.9031574474380096,0.8288836404572785,4941.091678524787,395.35921570882203
synthetic_001,day_2,30.98595876589473,65.6311658048688,61.21007287452088,95.2114757047003,16.031528547173064,21.30676575826866,437.52582692559514,14.229661318604924,0.834312283251518,0.8990992044132187,7181.9924909919055,496.86953519851915
synthetic_001,day_3,46.14492459628665,60.73229333132986,63.57983636706786,97.32769753675139,13.926241120379267,0.07136693741873046,417.2887562873025,29.215258946036066,0.9455579730717576,0.9759696416642345,7245.682172008645,453.6978148283019
synthetic_001,day_4,40.85644352090915,57.83261485754424,69.52703315522399,96.6571893251376,13.381657639611017,24.967183438413755,338.5309277036577,22.552833053841468,0.9676453724184574,0.8095539082523384,7367.981558094131,470.535572836822
synthetic_001,day_5,43.69095987290563,61.447235319839436,77.1366163781014,96.09824523786476,17.17640951673761,10.543684002598594,410.3243207521643,33.19782186907331,0.8943740816613024,0.8198747034471302,6410.881803660834,397.5957358455513
synthetic_001,day_6,28.840133055729105,63.311740934766256,60.63512773161004,95.96371067397762,15.07703905977204,5.728391856730514,423.1002939139427,40.06567131871611,0.7842282063551289,0.831261363468531,7034.273196712018,468.63847610409886
synthetic_001,day_7,36.66483565679534,56.81540401186228,71.06451367825115,96.51706392295706,18.034067122615074,22.73511837465415,313.41467565564244,35.14788683256187,0.8843962803842635,0.7858317298741446,9445.363410778866,498.7426404233074
synthetic_001,day_8,38.89257446553552,61.00403921259358,70.79447662743905,97.4362829771461,14.624335791615025,15.975419762509922,441.00785737839124,40.516498683368475,0.8807149845146528,0.7803133799808412,9688.863425469244,458.66380894033034
synthetic_001,day_9,23.812986149998054,58.581362845309464,60.558729605289564,96.07669970129366,16.5105034533865,17.413124375329033,325.9333577037032,16.616864949826596,0.8134704373076052,0.7935298670967972,9863.679368411871,445.4794627342339
synthetic_001,day_10,40.60354532324081,66.63697852070086,65.96778554959334,96.79891434338037,13.932850646545416,19.276932378548512,376.9660966838689,15.652455115387513,0.8544766226030049,0.7124043202944551,5160.906543653803,513.1937352463477
synthetic_001,day_11,41.60640275370056,69.0396493539,52.36523922813358,95.04027247298606,14.067480653119866,31.063040518617285,443.4344107394516,22.087491398895786,0.8791404724671277,0.85122889181403,5922.877195390227,433.3671338012144
synthetic_001,day_12,46.76574480000023,62.46120011251122,67.71852865909288,96.3640786928328,16.108265250296096,25.829675840410417,371.2230143176441,31.27241304352846,0.7840175236015743,0.6402078861078844,9778.308565590156,487.93153592984766
synthetic_001,day_13,43.16811281714482,68.05374619890614,76.835233434971,96.65062148258988,14.728884347491352,12.22856461217575,463.51345305894256,14.387023966156347,0.8655836879046955,0.7765681557097762,6148.044619505573,391.073394912244
synthetic_001,day_14,35.00903106661419,67.67465168863988,69.88742475735253,96.59161992427197,16.67454270384672,24.45657872774487,497.95467536299657,46.65050434247942,0.9020118351363796,0.842100124817799,8588.591384221232,542.3555442080772
synthetic_001,day_15,32.13710658796705,71.8086381636576,76.42363834567934,97.3249599051452,15.481200483621235,30.178610552475906,344.66000413989775,27.084602794607914,0.8656137823512541,0.8117124943645888,6006.918382985873,456.9030387674923
synthetic_001,day_16,41.966257354554436,63.00090724786944,76.83503330023296,96.95295408771945,15.188678910303945,21.363908063263317,431.8841015084187,26.81742442646975,0.8672217422263727,0.7833127060460559,6026.797894518526,419.2092917240544
synthetic_001,day_17,46.46560876546749,65.35587836681967,55.32942123215665,96.13943571491262,16.369786046474093,27.84739949602522,409.96237422418795,17.54375337634538,0.9163029654654248,0.8002406094648464,6454.08525947297,421.8521142616066
synthetic_001,day_18,52.67448314192774,68.8994533188639,65.25629436117808,95.24221872182002,14.792016466981108,21.11145914333885,372.6564962341427,30.08562650832264,0.8549069610516926,0.7570640974163083,8430.35951676326,504.14125275818805
synthetic_001,day_19,39.15989360805357,64.62007701204524,67.68889043747785,95.32604022403547,14.597455034755692,30.87582510418635,395.8461396720407,18.900992074030782,0.8069071476844485,0.649350873553807,4623.8455739809215,500.71620549419
synthetic_001,day_20,52.08935288051522,50.0353829016388,68.42526954695006,97.48673398635158,13.82160746552413,16.33515749053549,417.1688471915319,26.478567725891242,0.8273665274597317,0.7349124617563172,7387.89524077597,479.0499209468637
synthetic_001,day_21,57.61631596160297,63.57743745207661,76.5718124605716,96.16294450518593,15.332213774649558,22.297405365997328,473.1038606758453,47.25095640269383,1.0,0.8571066752208795,6702.090695904808,468.0250668422771
synthetic_001,day_22,49.6446451282241,63.55498300600925,67.72112178743595,96.24877160240095,15.578844135320708,22.773336764343846,454.76436413949943,21.962381720278294,0.7681627766858921,0.8441767717844115,6207.531894122902,460.2581267368983
synthetic_001,day_23,36.82778493250897,67.55471435549336,57.99661530213967,95.91202842589067,14.473095421474586,19.000911422139936,358.3124839060887,25.451389087124156,0.8789543375535247,0.726964178508096,9278.875669238652,489.22963710191567
synthetic_001,day_24,42.27727990565272,62.29471847822172,65.42914561891732,96.21519745968455,15.445616190806403,26.95480646364105,418.5245440618531,4.3677759782893695,0.8094558782752849,0.7154786734786885,6007.183905620153,386.0865447512726
synthetic_001,day_25,22.362235495809976,54.879590754101606,61.051445963589046,95.79140031491255,14.684878030688514,19.68225856870199,427.5611160152134,40.43856347827829,0.8494238067800405,0.8709704577197828,6758.335699590978,463.2076744258724
synthetic_001,day_26,45.49336789164723,63.91232098578482,65.16501136085611,97.50820431062813,14.428295449040524,35.85599494904728,381.5117309494434,31.62958944314062,0.8537395508597578,0.7081255338338283,8101.0220956081275,407.4440765795486
synthetic_001,day_27,46.82049095828821,60.2887165658822,71.97409717064352,97.16358963132562,16.898506491270133,23.608916841860427,372.9546413157144,17.47869737111438,0.9331825589254478,0.6658607950235602,7402.935062286209,505.03773343094696
synthetic_001,day_28,41.046571513489354,72.81042946817374,65.03134752184285,96.5686172786609,14.896221187485104,19.979315888509323,381.32423907552806,27.494018203007094,0.8653119573429664,0.8288993695998654,10072.72041380236,456.13259803335995
synthetic_001,day_29,33.16891817560268,62.96017135507538,71.69140308966665,96.93035833564244,15.428876062748246,26.464761261398273,481.9002092325983,29.683339960390974,0.8895494587708538,0.8815381230598968,8496.013332340242,514.759027107829
synthetic_001,day_30,45.43892014016761,45.15749094107957,55.70888585593261,96.59899830566151,15.74797958811434,10.074179343735208,401.77651670562375,29.984854306510222,0.8294060212272159,0.8934545541847334,7103.912612986625,337.00364008100416
synthetic_001,day_31,55.31082943707607,64.05469064812058,60.035602416220314,96.14980146355329,15.132211499966077,8.455676367242129,505.72126182458453,26.100977242782875,0.8522195197541217,0.7455632384019236,9639.010812754823,505.59334199610873
synthetic_001,day_32,44.160810396336544,66.48362606560238,60.05139292834883,95.4043133188117,16.500559441877222,16.074914607216808,417.3889242958753,22.871216866393578,0.7941690186913191,0.8285835746385616,8809.232500676279,479.6270435111119
synthetic_001,day_33,45.370925862737316,66.55946248596047,57.62405171182063,96.50241554890567,14.81180067202965,15.511288315057493,354.77583903819686,28.761837886745774,0.9085389037921492,0.9010659007289403,11205.032948098087,522.1333682083764
synthetic_001,day_34,48.51041722336116,64.0054448136508,66.83425142783439,96.89658593040967,15.103805208163067,13.539314093865361,468.5967641887013,24.86123239090388,0.8442874700293699,0.8418904114231062,7980.554773977363,502.80006788577134
synthetic_001,day_35,48.42581955812566,65.29376808444546,58.64078777889625,97.39142725785771,14.574050690885887,6.132846839373181,429.61284840319865,33.82821935346014,0.8127589378418477,0.7260435237342617,8069.078823401002,466.060633647101
synthetic_001,day_36,45.09483713862884,64.97979442037492,68.50863704433728,96.73049115931052,12.645400373261253,16.458103566738963,405.05042910661564,22.249860459945086,0.7560006200966891,0.8000408798575899,7966.82749981362,516.2817579925062
synthetic_001,day_37,38.37294562991201,65.82536062988217,62.88216047641924,96.23646930375403,16.35830796374711,14.911438816939263,457.8257403200523,39.77952789121198,0.9052950552832879,0.8449347807902053,6256.5415789819635,495.2283399559861
synthetic_002,day_0,42.493043877750054,58.99498454825278,66.17841013785048,95.98701279253832,18.334626448151294,13.993231607851902,376.4558749974316,42.70307436773933,0.893506673508388,0.7403478867549315,8038.698630186953,468.9070797576097
synthetic_002,day_1,50.625347340450766,62.92140647152113,74.19622907755905,95.38380089270869,15.328168058399049,16.43605643369309,402.69629460908067,41.13627155385535,0.8426571312012573,0.8310177347606793,7159.348054080682,520.2538716896803
synthetic_002,day_2,26.25059181101888,60.63937225905061,68.76353792113838,96.95450514707223,18.771523307555995,20.319076171447634,390.08695012539613,16.172104674383537,0.8916709530161533,0.7469215914039372,7026.3434136147425,515.4128551652608
synthetic_002,day_3,35.726280586177744,58.21321389365049,58.141070429351075,96.4218904955041,15.068430165977738,20.24304565476551,415.26615614259856,35.00770568604885,0.820331226520039,0.7855041754799158,7623.244275205736,537.1624962302026
synthetic_002,day_4,42.94939913137392,70.0720797493652,74.85458162536644,96.80337404200273,16.137389286615743,29.798533228613906,371.7201806079138,53.6486807590491,0.8458889738512064,0.6530452805575289,8559.890860105474,631.2064860075733
synthetic_002,day_5,45.714707190344676,72.64075364107406,65.77277534235981,94.9774955158577,15.111945637596182,25.828007229939434,343.7298192284903,21.29539472025592,0.8238553810008817,0.809216551288791,6648.3024127520175,613.5590011276618
synthetic_002,day_6,39.01781429027619,61.45469550122216,65.98784547143445,95.75195399166694,15.076284118876078,39.18248679015631,412.04375694566943,18.18912668739208,0.8149836450684873,0.7127861900634083,3523.177454059964,558.9270669635572
synthetic_002,day_7,50.046606635813475,64.37907331566365,75.13348714039309,95.9486582961194,15.445143677786485,24.30138527031483,362.1940839943734,29.80481046926284,0.8200957577649542,0.850174567989312,3123.2898696060265,486.1801312166109
synthetic_002,day_8,44.513781286903196,67.56919818278212,65.09734616720014,96.71452954347252,16.63670475786387,26.484219502187365,317.90054829600535,25.320617512659354,0.8680388238082233,0.7489440862160709,6287.9197295490285,531.0242491853024
synthetic_002,day_9,50.77657446630769,52.94940154994431,58.896716623526146,94.94963824777962,14.964557496998026,22.9748914938866,425.8750516335527,35.78730992377007,0.7445396627952289,0.6608978555140641,5749.0741564157925,530.1798428141179
synthetic_002,day_10,36.084279566336704,59.45774220670327,55.95403916513197,95.8057904397523,14.203047894187762,24.332952598718762,496.2593417565881,62.861277007534,0.7398956527317074,0.6765207056941038,7566.117949303315,503.730473979571
synthetic_002,day_11,45.83043172987559,61.20270370963549,71.1999691321274,95.89078364758456,13.748805275187056,22.482175215365338,412.61076198490997,40.699937457524435,0.8381741322870696,0.7727664944090439,7044.810962358266,445.5455003254908
synthetic_002,day_12,44.99392038588665,74.87272961858568,79.16572924918172,94.91689468422112,14.288630540692012,36.89110714588565,459.23353369759457,50.146108052635995,0.7669918926419994,0.6372810384454044,6423.439742499935,513.6609494998173
synthetic_002,day_13,33.599246194995025,61.6420768705812,62.12576387252991,97.72460089069996,15.757483559503259,32.105829287252746,414.77144645253594,32.37714919670209,0.7954520717779351,0.7168419503727985,6014.1920112915805,488.4396265176536
synthetic_002,day_14,20.99467566517824,59.226967321154234,75.35255572077335,95.86374565471563,16.949146788866003,28.299617467221843,291.8940446767844,11.95535032234054,0.8590338864696392,0.6667961281045016,8241.700895305026,414.1633700752715
synthetic_002,day_15,43.52244795738976,62.45599908699433,60.6662110508576,94.9519919233605,15.504276924386348,27.627835802329358,427.1109474365263,24.784679271578053,0.7802796536609855,0.7317198916686488,8325.555842807493,565.9204267755541
synthetic_002,day_16,30.982614426738746,73.62169324033486,64.21696261714928,96.73519283884266,15.4820542253419,21.7145618243591,422.6900066601645,58.86113769471424,0.7295211021951347,0.7178494020606775,4491.699354208124,611.8568599360013
synthetic_002,day_17,41.408711828945265,61.576804582604865,63.63191326366283,96.51889035197141,15.354224359868498,38.92894118746293,436.65434750726337,58.29940827249449,0.7957943212487352,0.7998124610490361,7473.933321082227,479.06926550616214
synthetic_002,day_18,38.06895485439962,61.02347661841581,71.37531085197408,96.4194937933418,16.112735907967274,37.307482083356,429.79349846332184,26.857731342418006,0.8923731852456964,0.7036127894863824,7970.08335093974,526.9208908386115
synthetic_002,day_19,51.95350836187951,67.02225294435956,66.09464687585704,96.85418944636422,12.795731782326099,8.898936093092523,373.018350503224,34.39036431864992,0.85969787794487,0.7340917091440377,7749.392518227588,491.6931672752651
synthetic_002,day_20,45.586542847158,66.05229491835881,64.76849818385394,95.5836363073836,12.845432807040572,27.072880219384125,344.9065339408105,33.64450169497474,0.862180100607974,0.6195655648738788,6108.03877160595,658.3751889945609
synthetic_002,day_21,22.317728648883303,68.27511438443007,71.92595206408566,95.69841251844959,12.423620062099143,17.040407843995723,351.6637927842156,18.56176088296879,0.8815510418890161,0.5353993181248218,6673.047035809885,533.5183879940932
synthetic_002,day_22,42.22457805467599,68.03106428849021,78.42017668286368,95.73694103393882,15.851723517627727,13.131313018995353,350.76234693486214,46.89715178935518,0.8794266233485685,0.6766232984108264,6289.231682400277,486.8677125633488
synthetic_002,day_23,46.73267607219118,66.6684313101312,57.869436259411216,95.80024715341538,16.290904957655982,9.987846724287579,397.07246627958403,8.995610387411613,0.7661676444929956,0.7912169700615284,7784.760959313335,544.741791744472
synthetic_002,day_24,44.256049972256534,78.75748982873637,66.11999429594063,95.26098837798432,15.913825951977152,28.523685087126,414.4412413586226,63.78586595901423,0.7935701755865708,0.6575911264069826,11456.309137520358,560.0946535341429
synthetic_002,day_25,38.11978467630042,63.93935496105559,70.77645887597052,94.86578877429376,15.8236229187812,40.31539531386886,411.0361168890734,22.293005993698152,0.8432148282937468,0.7035240705109794,6385.799672987384,588.7394384588606
synthetic_002,day_26,46.32343741738763,56.53771667659983,72.57482194695638,95.59554536876507,15.85280761691504,15.995853570407931,381.5487791397481,29.950668102757803,0.886337498526353,0.8170533649878531,9025.85212410835,505.9037763623992
synthetic_002,day_27,26.150775911730555,65.08227527379067,69.59002857868315,96.34415480793764,15.61318391441922,27.341608186793877,337.3721870418109,47.29019501286555,0.8935865147965361,0.8156812914695695,2137.8902609492807,556.0162039960508
synthetic_002,day_28,39.7464103546496,71.44755105469727,60.883414486940026,96.16841533983101,14.301482101324869,19.636460662577427,385.2648358800452,31.38049452990562,0.893775626892383,0.6918798703679941,8130.571657977343,417.91030816886865
synthetic_002,day_29,37.532947147589006,68.08149474264422,58.9439050707967,96.84531918228124,15.011688543484876,23.379200731627364,323.113653431113,63.831056568718026,0.795323164435607,0.689213319583631,8548.996278689356,568.6808160892409
synthetic_002,day_30,43.098544377408544,63.109518473019556,80.78121269294085,94.64495025573471,16.913595062356173,35.955016457782605,408.1986520777214,44.45055986042895,0.7772980048856015,0.8859080705147401,9090.471687059791,529.5309465341714
synthetic_002,day_31,37.31767527247423,67.15641517424233,75.80993929468694,96.04434596316825,14.306737926315845,31.60717335109468,436.807938346469,34.4650781473996,0.8659634825036209,0.7756850847671669,8640.487209503188,516.1854513402131
synthetic_002,day_32,25.909239901128235,66.3885052503745,66.902128945124,95.54730442525535,11.85372768486651,15.03321709446149,387.12525286724014,19.143895328202433,0.8759479777540397,0.6833350977714028,7947.6541975405335,474.5051779230665
synthetic_002,day_33,41.31326906065938,76.83266115205316,76.50146224801999,95.65404209184948,14.688606052236162,22.407396759858585,342.3349608745422,57.04927902852771,0.845400857607708,0.7224932283782609,6587.14971675197,520.8722206240947
synthetic_002,day_34,39.71888639880848,74.13035416376839,69.54673818074733,96.66966304747868,14.530937012259324,18.181683071315547,456.6496281019142,32.18802712533838,0.8428912429346307,0.7990576447483939,7371.050881359052,677.3326429992954
synthetic_002,day_35,24.851968985276052,65.75118898988018,74.15308517473171,95.88856195933927,12.687972565275171,23.48567316933845,346.5066446702046,12.239531847140018,0.8117659953522509,0.8765788302916027,4675.740934503017,438.7170563606341
synthetic_002,day_36,43.4994504769225,65.77668437776414,69.38248287642715,96.52138221310194,14.429086691409275,32.03622548328044,382.33527396958465,61.32614684755323,0.7512557943396043,0.7528446758740296,7620.322911673608,558.9053654513436
synthetic_002,day_37,30.419335273897143,63.435688484576524,60.7788898322536,96.15753256015371,14.020367681097756,30.707573035943252,373.31065454586815,33.6532818216705,0.7608319917874402,0.6902182736851514,6174.303042970897,490.23391917564766
synthetic_002,day_38,42.982701417348885,54.66780045599631,67.14402010663812,97.49730593112292,15.5592860817638,25.555062205369524,450.96824722854603,39.304205258696335,0.8473123641659911,0.7925512848078261,3703.149130556472,516.5371170781182
synthetic_002,day_39,49.489147986550414,63.62789024321862,55.79563723020486,94.88488345540392,12.100859050523903,23.13875255375154,330.6693188019114,37.383098141070576,0.8104867388206621,0.700146528091089,9240.57144801175,484.32178357960504
synthetic_002,day_40,43.93119853272917,67.98056333518763,69.25917106542524,96.6844783883256,14.002676558327344,41.08179994149595,445.90317153422023,31.288642233940248,0.7719345575267879,0.7823045226798817,4261.363327814186,393.41342663149067
